pde_loss,bc_loss,total_loss
0.022973429411649704,0.002707194071263075,0.05004537105560303
0.022870244458317757,0.002405804581940174,0.0469282902777195
0.023844247683882713,0.0027153934352099895,0.050998181104660034
0.02374359406530857,0.0024143478367477655,0.04788707196712494
0.02280622161924839,0.002663862891495228,0.04944485053420067
0.02279946580529213,0.002353246323764324,0.04633192718029022
0.023776207119226456,0.0026774394791573286,0.05055060237646103
0.023593174293637276,0.0023840395733714104,0.04743357002735138
0.022697200998663902,0.0026145176962018013,0.048842377960681915
0.02271973341703415,0.0023059891536831856,0.045779623091220856
0.023644324392080307,0.002639967016875744,0.050043992698192596
0.02347402088344097,0.002349189016968012,0.046965911984443665
0.022623825818300247,0.0025665590073913336,0.04828941822052002
0.02261047437787056,0.00227087689563632,0.045319244265556335
0.023499665781855583,0.002597988583147526,0.04947955161333084
0.023398416116833687,0.0023081828840076923,0.046480245888233185
0.022542493417859077,0.002526183146983385,0.0478043258190155
0.022477736696600914,0.0022456208243966103,0.04493394494056702
0.023391608148813248,0.002550170524045825,0.048893313854932785
0.02334333397448063,0.002262953668832779,0.04597286880016327
0.022430535405874252,0.0024975209962576628,0.04740574583411217
0.02234872244298458,0.0022253096103668213,0.04460182040929794
0.023327475413680077,0.0024990260135382414,0.04831773787736893
0.023275485262274742,0.002217309083789587,0.045448578894138336
0.022299477830529213,0.0024767357390373945,0.047066837549209595
0.02224053628742695,0.0022037846501916647,0.04427838325500488
0.02327727898955345,0.0024478547275066376,0.04775582626461983
0.023181725293397903,0.0021718270145356655,0.04489999637007713
0.02217736281454563,0.0024570119567215443,0.04674748331308365
0.022151954472064972,0.0021797576919198036,0.04394952952861786
0.02320726029574871,0.002396731171756983,0.04717457294464111
0.02307727187871933,0.002125960309058428,0.04433687403798103
0.022080276161432266,0.0024340578820556402,0.046420857310295105
0.02206668257713318,0.0021577097941190004,0.043643780052661896
0.02310970611870289,0.0023447165731340647,0.04655687138438225
0.0229889377951622,0.0020784942898899317,0.04377388209104538
0.021999454125761986,0.0024117310531437397,0.04611676186323166
0.021968409419059753,0.002142044249922037,0.04338885098695755
0.023011932149529457,0.002291179960593581,0.045923732221126556
0.022924071177840233,0.0020283411722630262,0.04320748150348663
0.021908920258283615,0.0023961046244949102,0.045869968831539154
0.02186204120516777,0.0021313487086445093,0.04317552596330643
0.02294052578508854,0.0022354554384946823,0.04529508203268051
0.02285780757665634,0.0019765577744692564,0.04262338578701019
0.0270448699593544,0.004873429890722036,0.07577916979789734
0.026507582515478134,0.004590443801134825,0.07241202145814896
0.027165833860635757,0.005152364261448383,0.07868947088718414
0.027559248730540276,0.004638521932065487,0.07394447177648544
0.02745944820344448,0.004880152642726898,0.07626097649335861
0.026440361514687538,0.0044165742583572865,0.07060610502958298
0.026989830657839775,0.0053150951862335205,0.08014078438282013
0.027579430490732193,0.004738311283290386,0.0749625414609909
0.02690129540860653,0.004819263704121113,0.07509393244981766
0.025477133691310883,0.0045299832709133625,0.07077696919441223
0.026413174346089363,0.00495164142921567,0.07592958956956863
0.027881037443876266,0.0041281795129179955,0.06916283071041107
0.027260122820734978,0.005333467852324247,0.08059480041265488
0.02546144835650921,0.004820153117179871,0.07366298139095306
0.025905929505825043,0.004861187655478716,0.07451780140399933
0.02763631008565426,0.004180142655968666,0.06943773478269577
0.02748105674982071,0.00506237056106329,0.07810476422309875
0.025804659351706505,0.00463805953040719,0.07218525558710098
0.025787537917494774,0.004832474049180746,0.07411228120326996
0.027232445776462555,0.00424988754093647,0.06973132491111755
0.027510736137628555,0.00467004394158721,0.07421118021011353
0.025748280808329582,0.004248477518558502,0.06823305785655975
0.025586575269699097,0.005045994650572538,0.07604652643203735
0.0266549251973629,0.004453964997082949,0.07119457423686981
0.027403123676776886,0.004427127540111542,0.0716743990778923
0.026157932355999947,0.004114912822842598,0.06730706244707108
0.02579410746693611,0.004928537644445896,0.07507948577404022
0.026535268872976303,0.004483113065361977,0.07136639952659607
0.027041103690862656,0.004226482007652521,0.06930592656135559
0.026146091520786285,0.004007125273346901,0.0662173479795456
0.026011226698756218,0.0047234296798706055,0.07324552536010742
0.02642538584768772,0.004294525366276503,0.06937064230442047
0.026787254959344864,0.004312906414270401,0.06991632282733917
0.0263799000531435,0.004087797831743956,0.06725788116455078
0.026193054392933846,0.004457327537238598,0.07076632976531982
0.026274606585502625,0.00419857120141387,0.0682603195309639
0.026433676481246948,0.004263241775333881,0.06906609237194061
0.02640291303396225,0.004086451604962349,0.06726743280887604
0.026355240494012833,0.0042319465428590775,0.06867470592260361
0.026222413405776024,0.004061998799443245,0.06684239953756332
0.02612503431737423,0.004245741292834282,0.0685824453830719
0.02630590833723545,0.00406694645062089,0.06697537004947662
0.026489106938242912,0.004102371633052826,0.06751282513141632
0.026027865707874298,0.004007235169410706,0.06610021740198135
0.025713222101330757,0.004226006101816893,0.06797328591346741
0.02633454091846943,0.004043819848448038,0.06677273660898209
0.02671835385262966,0.003968596924096346,0.0664043202996254
0.02591492421925068,0.003966389689594507,0.06557881832122803
0.025388965383172035,0.004123993217945099,0.06662889569997787
0.02633708342909813,0.003916793968528509,0.0655050277709961
0.026917900890111923,0.0039369454607367516,0.06628735363483429
